"participant","trial_num","consistency","matching","key_resp_3.corr","key_resp_3.rt","stage"
"fp10","69","i","match",1,0.588714,"adapt"
"fp10","70","i","mismatch",1,0.6085682,"adapt"
"fp10","71","c","match",1,0.5291596,"adapt"
"fp10","72","c","mismatch",1,0.5420992,"adapt"
"fp10","73","i","mismatch",1,0.5784372,"adapt"
"fp10","74","i","mismatch",1,1.5818851,"adapt"
"fp10","75","i","match",1,0.5727163,"adapt"
"fp10","76","c","mismatch",1,0.438798,"adapt"
"fp10","77","c","mismatch",1,0.5147006,"adapt"
"fp10","78","filler","match",1,0.8253169,"adapt"
"fp10","79","i","match",1,0.5887799,"adapt"
"fp10","80","i","mismatch",1,0.8864613,"adapt"
"fp10","81","i","mismatch",1,0.6714196,"adapt"
"fp10","82","c","mismatch",1,0.3847222,"adapt"
"fp10","83","c","mismatch",1,0.5130046,"adapt"
"fp10","84","i","match",1,0.5688922,"adapt"
"fp10","85","c","mismatch",1,0.6758774,"adapt"
"fp10","86","c","match",1,0.4823805,"adapt"
"fp10","87","i","mismatch",1,0.5007091,"adapt"
"fp10","88","filler","mismatch",1,0.7965507,"adapt"
"fp10","89","c","match",1,0.5035761,"adapt"
"fp10","90","c","mismatch",1,0.3430308,"adapt"
"fp10","91","i","match",1,0.475541,"adapt"
"fp10","92","i","mismatch",1,0.5306786,"adapt"
"fp10","93","c","match",1,0.5934783,"adapt"
"fp10","94","c","mismatch",1,0.4628552,"adapt"
"fp10","95","i","match",0,0.590125,"adapt"
"fp10","96","i","mismatch",1,0.8462395,"adapt"
"fp10","97","c","mismatch",1,0.5458812,"adapt"
"fp10","98","c","mismatch",1,0.5362814,"adapt"
"fp10","99","c","mismatch",1,0.4795238,"adapt"
"fp10","100","i","mismatch",1,0.4145409,"adapt"
"fp10","101","i","match",1,0.5239105,"adapt"
"fp10","102","c","match",1,0.5497613,"adapt"
"fp10","103","c","mismatch",1,0.6840297,"adapt"
"fp10","104","c","match",1,0.9067259,"adapt"
"fp10","105","i","match",1,0.7331801,"baseline"
"fp10","106","i","match",1,1.8061045,"baseline"
"fp10","107","c","match",1,0.5063763,"baseline"
"fp10","108","c","match",1,0.6041063,"baseline"
"fp10","109","i","mismatch",1,0.4850153,"baseline"
"fp10","110","i","match",1,0.7557511,"baseline"
"fp10","111","c","match",1,0.5158852,"baseline"
"fp10","112","filler","mismatch",1,0.7011307,"baseline"
"fp10","113","c","mismatch",1,0.6798835,"baseline"
"fp10","114","c","match",1,0.8748885,"baseline"
"fp10","115","i","match",1,0.794065,"baseline"
"fp10","116","c","mismatch",1,0.4409565,"baseline"
"fp10","117","i","mismatch",1,0.4400327,"baseline"
"fp10","118","c","match",1,0.76527,"baseline"
"fp10","119","i","mismatch",1,0.9320119,"baseline"
"fp10","120","c","match",1,0.8887215,"baseline"
"fp10","121","filler","match",1,0.8409929,"baseline"
"fp10","122","i","match",1,0.3303743,"baseline"
"fp10","123","i","match",1,0.5856822,"baseline"
"fp10","124","c","match",1,0.7260257,"baseline"
"fp10","125","filler","match",1,0.7094041,"baseline"
"fp10","126","c","mismatch",1,0.5735574,"baseline"
"fp10","127","c","mismatch",1,0.4788886,"baseline"
"fp10","128","i","match",1,0.8713204,"baseline"
"fp10","129","c","mismatch",1,0.6236753,"baseline"
"fp10","130","i","mismatch",1,0.566796,"baseline"
"fp10","131","c","mismatch",1,0.6734399,"baseline"
"fp10","132","i","mismatch",1,0.6052794,"baseline"
"fp10","133","i","match",1,0.6697465,"baseline"
"fp10","134","c","match",1,0.4512155,"baseline"
"fp10","135","i","match",1,0.4425881,"baseline"
"fp10","136","c","mismatch",1,0.5459802,"baseline"
"fp10","137","i","mismatch",1,0.7646586,"baseline"
"fp10","138","i","mismatch",1,0.7369193,"baseline"
"fp10","139","i","mismatch",1,0.4194924,"baseline"
"fp10","140","c","mismatch",1,0.6645202,"baseline"
"fp10","141","i","mismatch",1,0.5372678,"baseline"
"fp10","142","i","mismatch",1,0.514613,"baseline"
"fp10","143","i","mismatch",1,0.4847941,"baseline"
"fp10","144","c","mismatch",1,0.4284327,"baseline"
"fp10","145","c","match",0,0.475783,"baseline"
"fp10","146","c","match",1,0.7611516,"baseline"
"fp10","147","i","match",1,0.4967097,"baseline"
"fp10","148","c","mismatch",1,0.4668179,"baseline"
"fp10","149","c","mismatch",1,0.8410196,"baseline"
"fp10","150","i","match",0,0.9346919,"baseline"
"fp10","151","c","match",1,0.8441943,"baseline"
"fp10","152","i","match",1,1.088147,"baseline"
"fp10","153","c","match",1,0.4796146,"baseline"
"fp10","154","i","mismatch",1,0.4667809,"baseline"
"fp10","155","c","mismatch",1,0.5102107,"baseline"
"fp10","156","filler","mismatch",1,0.8534712,"baseline"
"fp10","157","c","match",1,0.4821729,"baseline"
"fp10","158","c","match",1,0.30922,"baseline"
"fp10","159","i","mismatch",1,0.6507697,"baseline"
"fp10","160","i","mismatch",1,1.3228232,"baseline"
"fp10","161","i","match",1,0.5600868,"baseline"
"fp10","162","c","match",1,0.4493979,"baseline"
"fp10","163","i","match",1,0.6712051,"baseline"
"fp10","164","i","match",1,0.4364587,"baseline"
"fp10","165","filler","mismatch",1,0.664653,"baseline"
"fp10","166","c","match",1,0.6244856,"baseline"
"fp10","167","i","match",1,0.5986129,"baseline"
"fp10","168","i","mismatch",1,0.6352299,"baseline"
"fp10","169","filler","match",1,0.8273511,"baseline"
"fp10","170","i","match",1,0.4292092,"baseline"
"fp10","171","c","match",1,0.4890458,"baseline"
"fp10","172","c","match",1,0.8406496,"baseline"
"fp10","173","i","match",1,0.5356572,"baseline"
"fp10","174","i","mismatch",1,0.8707323,"baseline"
"fp10","175","c","match",1,0.4364653,"baseline"
"fp10","176","c","mismatch",1,0.6523747,"baseline"
"fp10","177","i","mismatch",1,0.5090439,"baseline"
"fp10","178","i","mismatch",1,0.313526,"baseline"
"fp10","179","i","match",0,0.5557261,"baseline"
"fp10","180","c","mismatch",1,0.6729474,"baseline"
"fp10","181","c","mismatch",1,1.5547685,"baseline"
"fp10","182","filler","match",1,0.5982761,"baseline"
"fp10","183","i","match",1,0.4374039,"baseline"
"fp10","184","i","mismatch",1,1.0516296,"baseline"
"fp10","185","i","mismatch",1,1.3242066,"baseline"
"fp10","186","c","mismatch",1,1.3108013,"baseline"
"fp10","187","c","mismatch",1,0.6674593,"baseline"
"fp10","188","i","match",1,0.3632322,"baseline"
"fp10","189","c","mismatch",1,0.5761733,"baseline"
"fp10","190","c","match",1,0.581615,"baseline"
"fp10","191","i","mismatch",1,0.4140453,"baseline"
"fp10","192","filler","mismatch",1,0.820999,"baseline"
"fp10","193","c","match",1,0.5898319,"baseline"
"fp10","194","c","mismatch",1,0.7546422,"baseline"
"fp10","195","i","match",1,0.4155721,"baseline"
"fp10","196","i","mismatch",1,0.5291144,"baseline"
"fp10","197","c","match",1,0.4267342,"baseline"
"fp10","198","c","mismatch",1,0.2853271,"baseline"
"fp10","199","i","match",1,0.6813138,"baseline"
"fp10","200","i","mismatch",1,0.5982362,"baseline"
"fp10","201","c","mismatch",0,0.5929117,"baseline"
"fp10","202","c","mismatch",1,0.5881099,"baseline"
"fp10","203","c","mismatch",1,0.7146461,"baseline"
"fp10","204","i","mismatch",1,0.3041411,"baseline"
"fp10","205","i","match",1,0.6902526,"baseline"
"fp10","206","c","match",1,0.4373567,"baseline"
"fp10","207","c","mismatch",1,0.6325982,"baseline"
"fp10","208","c","match",1,0.5264846,"baseline"
"fp11","1","i","match",1,0.5030652,"adapt"
"fp11","2","i","match",1,0.4419978,"adapt"
"fp11","3","c","match",1,0.5917384,"adapt"
"fp11","4","c","match",1,0.4795752,"adapt"
"fp11","5","i","mismatch",1,0.4754308,"adapt"
"fp11","6","i","match",1,0.4734548,"adapt"
"fp11","7","c","match",1,0.3634714,"adapt"
"fp11","8","filler","mismatch",1,0.5660627,"adapt"
"fp11","9","c","mismatch",1,0.5052139,"adapt"
"fp11","10","c","match",1,0.9349032,"adapt"
"fp11","11","i","match",1,0.5121284,"adapt"
"fp11","12","c","mismatch",1,0.4072132,"adapt"
"fp11","13","i","mismatch",1,0.53706,"adapt"
"fp11","14","c","match",1,0.494906,"adapt"
"fp11","15","i","mismatch",1,0.4690008,"adapt"
"fp11","16","c","match",1,0.5142343,"adapt"
"fp11","17","filler","match",1,0.6229129,"adapt"
"fp11","18","i","match",1,0.530004,"adapt"
"fp11","19","i","match",1,0.4595703,"adapt"
"fp11","20","c","match",1,0.4213087,"adapt"
"fp11","21","filler","match",1,0.4015105,"adapt"
"fp11","22","c","mismatch",0,0.5182029,"adapt"
"fp11","23","c","mismatch",1,0.5038963,"adapt"
"fp11","24","i","match",1,0.4522044,"adapt"
"fp11","25","c","mismatch",1,0.4943331,"adapt"
"fp11","26","i","mismatch",1,0.4533807,"adapt"
"fp11","27","c","mismatch",1,0.5411688,"adapt"
"fp11","28","i","mismatch",1,0.4558613,"adapt"
"fp11","29","i","match",0,0.5893924,"adapt"
"fp11","30","c","match",1,0.7361834,"adapt"
"fp11","31","i","match",1,0.6775252,"adapt"
"fp11","32","c","mismatch",1,0.5104598,"adapt"
"fp11","33","i","mismatch",1,0.7548996,"adapt"
"fp11","34","i","mismatch",1,0.6975248,"adapt"
"fp11","35","i","mismatch",1,0.5481182,"adapt"
"fp11","36","c","mismatch",1,0.4506511,"adapt"
"fp11","37","i","mismatch",1,0.5810826,"adapt"
"fp11","38","i","mismatch",1,0.4874287,"adapt"
"fp11","39","i","mismatch",1,0.486969,"adapt"
"fp11","40","c","mismatch",1,0.6389404,"adapt"
"fp11","41","c","match",1,0.5091197,"adapt"
"fp11","42","c","match",1,0.6070566,"adapt"
"fp11","43","i","match",1,0.6761626,"adapt"
"fp11","44","c","mismatch",1,0.4743271,"adapt"
"fp11","45","c","mismatch",1,0.4524637,"adapt"
"fp11","46","i","match",1,0.5361198,"adapt"
"fp11","47","c","match",1,0.5096621,"adapt"
"fp11","48","i","match",1,0.4218028,"adapt"
"fp11","49","c","match",1,0.4801921,"adapt"
"fp11","50","i","mismatch",1,0.7498951,"adapt"
"fp11","51","c","mismatch",1,0.4979794,"adapt"
"fp11","52","filler","mismatch",1,0.4908527,"adapt"
"fp11","53","c","match",1,1.0869845,"adapt"
"fp11","54","c","match",1,0.4415918,"adapt"
"fp11","55","i","mismatch",1,0.5247034,"adapt"
"fp11","56","i","mismatch",1,0.4661736,"adapt"
"fp11","57","i","match",0,0.5984895,"adapt"
"fp11","58","c","match",1,0.458816,"adapt"
"fp11","59","i","match",1,0.6309097,"adapt"
"fp11","60","i","match",1,0.4261739,"adapt"
"fp11","61","filler","mismatch",1,0.5236383,"adapt"
"fp11","62","c","match",1,0.6194342,"adapt"
"fp11","63","i","match",1,0.6105479,"adapt"
"fp11","64","i","mismatch",1,0.4449938,"adapt"
"fp11","65","filler","match",1,0.4814476,"adapt"
"fp11","66","i","match",1,0.4721344,"adapt"
"fp11","67","c","match",1,0.6153343,"adapt"
"fp11","68","c","match",1,0.5474881,"adapt"
"fp11","69","i","match",1,0.4008353,"adapt"
"fp11","70","i","mismatch",1,0.7490661,"adapt"
"fp11","71","c","match",1,0.4199327,"adapt"
"fp11","72","c","mismatch",1,0.8561629,"adapt"
"fp11","73","i","mismatch",1,0.4742057,"adapt"
"fp11","74","i","mismatch",1,0.4285398,"adapt"
"fp11","75","i","match",1,0.4218423,"adapt"
"fp11","76","c","mismatch",1,0.4760201,"adapt"
"fp11","77","c","mismatch",1,0.5338016,"adapt"
"fp11","78","filler","match",1,0.5800588,"adapt"
"fp11","79","i","match",1,0.4552576,"adapt"
"fp11","80","i","mismatch",1,0.4728215,"adapt"
"fp11","81","i","mismatch",1,0.4029564,"adapt"
"fp11","82","c","mismatch",1,0.4255668,"adapt"
"fp11","83","c","mismatch",1,0.565849,"adapt"
"fp11","84","i","match",1,0.4982653,"adapt"
"fp11","85","c","mismatch",1,0.5064297,"adapt"
"fp11","86","c","match",1,0.4375897,"adapt"
"fp11","87","i","mismatch",1,0.4862681,"adapt"
"fp11","88","filler","mismatch",1,1.9225259,"adapt"
"fp11","89","c","match",1,1.0696974,"adapt"
"fp11","90","c","mismatch",1,0.4128179,"adapt"
"fp11","91","i","match",1,0.6033939,"adapt"
"fp11","92","i","mismatch",1,0.4494055,"adapt"
"fp11","93","c","match",1,0.7816207,"adapt"
"fp11","94","c","mismatch",1,0.4866675,"adapt"
"fp11","95","i","match",1,0.5254359,"adapt"
"fp11","96","i","mismatch",1,0.7336466,"adapt"
"fp11","97","c","mismatch",1,0.527121,"adapt"
"fp11","98","c","mismatch",1,0.4601684,"adapt"
"fp11","99","c","mismatch",1,0.4667968,"adapt"
"fp11","100","i","mismatch",1,0.4705666,"adapt"
"fp11","101","i","match",1,0.7493275,"adapt"
"fp11","102","c","match",0,1.5036936,"adapt"
"fp11","103","c","mismatch",0,0.4655526,"adapt"
"fp11","104","c","match",1,0.6999035,"adapt"
"fp11","105","i","match",1,0.4868867,"baseline"
"fp11","106","i","match",1,0.427994,"baseline"
"fp11","107","c","match",1,0.3832288,"baseline"
"fp11","108","c","match",0,0.4278245,"baseline"
"fp11","109","i","mismatch",1,0.6619453,"baseline"
"fp11","110","i","match",1,0.3898465,"baseline"
"fp11","111","c","match",1,0.3936955,"baseline"
"fp11","112","filler","mismatch",1,0.4635784,"baseline"
"fp11","113","c","mismatch",1,0.4124718,"baseline"
"fp11","114","c","match",1,0.4459383,"baseline"
"fp11","115","i","match",1,0.4370913,"baseline"
"fp11","116","c","mismatch",1,0.4664876,"baseline"
"fp11","117","i","mismatch",1,0.5827135,"baseline"
"fp11","118","c","match",1,0.3980219,"baseline"
"fp11","119","i","mismatch",1,0.3971702,"baseline"
"fp11","120","c","match",1,0.5002084,"baseline"
"fp11","121","filler","match",1,0.6734797,"baseline"
"fp11","122","i","match",1,0.3507756,"baseline"
"fp11","123","i","match",1,0.4266487,"baseline"
"fp11","124","c","match",1,0.4560474,"baseline"
"fp11","125","filler","match",1,0.4906179,"baseline"
"fp11","126","c","mismatch",1,0.8844987,"baseline"
"fp11","127","c","mismatch",1,0.4483366,"baseline"
"fp11","128","i","match",1,0.4224358,"baseline"
"fp11","129","c","mismatch",0,0.4236579,"baseline"
"fp11","130","i","mismatch",1,0.4345694,"baseline"
"fp11","131","c","mismatch",1,0.4142321,"baseline"
"fp11","132","i","mismatch",1,0.7699468,"baseline"
"fp11","133","i","match",1,0.4712296,"baseline"
"fp11","134","c","match",1,0.4441971,"baseline"
"fp11","135","i","match",1,0.5271881,"baseline"
"fp11","136","c","mismatch",1,0.5184735,"baseline"
"fp11","137","i","mismatch",1,0.6705236,"baseline"
"fp11","138","i","mismatch",1,0.3986457,"baseline"
"fp11","139","i","mismatch",1,0.4030698,"baseline"
"fp11","140","c","mismatch",1,0.6222818,"baseline"
"fp11","141","i","mismatch",1,0.5247691,"baseline"
"fp11","142","i","mismatch",1,0.494407,"baseline"
"fp11","143","i","mismatch",0,0.6373336,"baseline"
"fp11","144","c","mismatch",1,0.5096309,"baseline"
"fp11","145","c","match",1,0.6215651,"baseline"
"fp11","146","c","match",1,0.5174185,"baseline"
"fp11","147","i","match",1,0.4546298,"baseline"
"fp11","148","c","mismatch",1,0.4444198,"baseline"
"fp11","149","c","mismatch",1,0.546258,"baseline"
"fp11","150","i","match",1,0.5098228,"baseline"
"fp11","151","c","match",1,0.5008265,"baseline"
"fp11","152","i","match",1,0.6522214,"baseline"
"fp11","153","c","match",1,0.4142245,"baseline"
"fp11","154","i","mismatch",1,0.3517145,"baseline"
"fp11","155","c","mismatch",1,0.5071109,"baseline"
"fp11","156","filler","mismatch",1,0.4244267,"baseline"
"fp11","157","c","match",1,0.3025262,"baseline"
"fp11","158","c","match",1,0.4694897,"baseline"
"fp11","159","i","mismatch",1,0.4795607,"baseline"
"fp11","160","i","mismatch",0,0.3950152,"baseline"
"fp11","161","i","match",1,0.6057258,"baseline"
"fp11","162","c","match",1,0.5143606,"baseline"
"fp11","163","i","match",1,0.4993466,"baseline"
"fp11","164","i","match",1,0.4185875,"baseline"
"fp11","165","filler","mismatch",1,0.4982642,"baseline"
"fp11","166","c","match",0,0.4751746,"baseline"
"fp11","167","i","match",1,0.3786462,"baseline"
"fp11","168","i","mismatch",1,0.4539286,"baseline"
"fp11","169","filler","match",0,0.5158299,"baseline"
"fp11","170","i","match",1,0.388476,"baseline"
"fp11","171","c","match",1,0.4511789,"baseline"
"fp11","172","c","match",1,0.5217236,"baseline"
"fp11","173","i","match",1,0.4318733,"baseline"
"fp11","174","i","mismatch",1,0.4610874,"baseline"
"fp11","175","c","match",1,0.4345694,"baseline"
"fp11","176","c","mismatch",1,0.6888802,"baseline"
"fp11","177","i","mismatch",1,0.3705025,"baseline"
"fp11","178","i","mismatch",1,0.5458801,"baseline"
"fp11","179","i","match",1,0.448968,"baseline"
"fp11","180","c","mismatch",1,0.4872309,"baseline"
"fp11","181","c","mismatch",1,0.4651556,"baseline"
"fp11","182","filler","match",1,0.5009719,"baseline"
"fp11","183","i","match",1,0.3746938,"baseline"
"fp11","184","i","mismatch",1,0.3811162,"baseline"
"fp11","185","i","mismatch",1,0.3617927,"baseline"
"fp11","186","c","mismatch",1,0.6364442,"baseline"
"fp11","187","c","mismatch",1,0.4502173,"baseline"
"fp11","188","i","match",1,0.4800633,"baseline"
"fp11","189","c","mismatch",1,0.4437065,"baseline"
"fp11","190","c","match",1,0.4398847,"baseline"
"fp11","191","i","mismatch",1,0.4826061,"baseline"
"fp11","192","filler","mismatch",1,0.4433537,"baseline"
"fp11","193","c","match",1,0.5016357,"baseline"
"fp11","194","c","mismatch",1,0.4542253,"baseline"
"fp11","195","i","match",1,0.3673188,"baseline"
"fp11","196","i","mismatch",1,0.4951183,"baseline"
"fp11","197","c","match",1,0.4008763,"baseline"
"fp11","198","c","mismatch",1,0.4862828,"baseline"
"fp11","199","i","match",1,0.6221691,"baseline"
"fp11","200","i","mismatch",1,0.7092741,"baseline"
"fp11","201","c","mismatch",1,0.4629181,"baseline"
"fp11","202","c","mismatch",1,0.510441,"baseline"
"fp11","203","c","mismatch",1,0.5626472,"baseline"
"fp11","204","i","mismatch",1,0.6585415,"baseline"
"fp11","205","i","match",1,0.4810713,"baseline"
"fp11","206","c","match",1,0.4211334,"baseline"
"fp11","207","c","mismatch",1,0.5085282,"baseline"
"fp11","208","c","match",1,0.4847567,"baseline"
"fp12","1","i","match",1,0.4145785,"adapt"
"fp12","2","i","match",1,0.3773948,"adapt"
"fp12","3","c","match",1,0.3571338,"adapt"
"fp12","4","c","match",1,0.367998,"adapt"
"fp12","5","i","mismatch",0,0.4053925,"adapt"
"fp12","6","i","match",1,0.3853835,"adapt"
"fp12","7","c","match",1,0.4535824,"adapt"
"fp12","8","filler","mismatch",1,0.3357343,"adapt"
"fp12","9","c","mismatch",1,0.4637525,"adapt"
"fp12","10","c","match",1,0.3765922,"adapt"
"fp12","11","i","match",1,0.4398647,"adapt"
"fp12","12","c","mismatch",1,0.54761,"adapt"
"fp12","13","i","mismatch",1,0.4274383,"adapt"
"fp12","14","c","match",1,0.4824425,"adapt"
"fp12","15","i","mismatch",1,0.3770252,"adapt"
"fp12","16","c","match",1,0.3438135,"adapt"
"fp12","17","filler","match",0,0.2999489,"adapt"
"fp12","18","i","match",1,0.3888465,"adapt"
"fp12","19","i","match",1,0.3653409,"adapt"
"fp12","20","c","match",1,0.3583758,"adapt"
"fp12","21","filler","match",1,0.5260861,"adapt"
"fp12","22","c","mismatch",1,0.4917452,"adapt"
"fp12","23","c","mismatch",1,0.5463534,"adapt"
"fp12","24","i","match",1,0.7475562,"adapt"
"fp12","25","c","mismatch",1,0.4556908,"adapt"
"fp12","26","i","mismatch",1,0.8009986,"adapt"
"fp12","27","c","mismatch",1,0.3737236,"adapt"
"fp12","28","i","mismatch",1,0.3823992,"adapt"
"fp12","29","i","match",1,0.6463347,"adapt"
"fp12","30","c","match",1,0.4123029,"adapt"
"fp12","31","i","match",1,0.4512237,"adapt"
"fp12","32","c","mismatch",1,0.3743312,"adapt"
"fp12","33","i","mismatch",1,0.3521417,"adapt"
"fp12","34","i","mismatch",1,0.3542175,"adapt"
"fp12","35","i","mismatch",0,0.7974328,"adapt"
"fp12","36","c","mismatch",1,0.4180479,"adapt"
"fp12","37","i","mismatch",1,0.5134588,"adapt"
"fp12","38","i","mismatch",1,0.6675878,"adapt"
"fp12","39","i","mismatch",1,0.4101399,"adapt"
"fp12","40","c","mismatch",1,0.4912422,"adapt"
"fp12","41","c","match",1,0.3725274,"adapt"
"fp12","42","c","match",1,0.4029073,"adapt"
"fp12","43","i","match",1,0.5732768,"adapt"
"fp12","44","c","mismatch",0,0.7020607,"adapt"
"fp12","45","c","mismatch",1,0.3659011,"adapt"
"fp12","46","i","match",0,0.4042407,"adapt"
"fp12","47","c","match",1,0.2910293,"adapt"
"fp12","48","i","match",1,0.4996028,"adapt"
"fp12","49","c","match",1,0.3449623,"adapt"
